IND6.1	PPK5.1		0.119385
IND6.1	SNO8.1		0.134333
IND6.1	SPC.3.1		0.087855
IND6.1	SPC.5.1b		0.079847
IND6.1	YL51.1		0.083309
MNZ1.1	Car-L10.1		0.160789
MNZ1.1	Car-L1.1		0.16421
MNZ1.1	Car-L8.1b		0.159465
MNZ1.1	Holly		0.149246
MNZ1.1	HST1.1		0.164765
MNZ1.1	HST2.1		0.16292
MNZ1.1	IOM3.1.1		0.116357
MNZ1.1	JAC1.1		0.146895
MNZ1.1	JAC2.1		0.148669
MNZ1.1	JAC4.1		0.146989
MNZ1.1	LH217.1		0.148761
MNZ1.1	LH223.1		0.145384
MNZ1.1	LH266.1		0.153746
MNZ1.1	PPK1.1		0.152244
MNZ1.1	PPK5.1		0.149198
MNZ1.1	SNO8.1		0.161777
MNZ1.1	SPC.3.1		0.112945
MNZ1.1	SPC.5.1b		0.10554
MNZ1.1	YL51.1		0.107886
MNZ2.1	Car-L10.1		0.163639
MNZ2.1	Car-L1.1		0.166252
MNZ2.1	Car-L8.1b		0.164246
MNZ2.1	Holly		0.150753
MNZ2.1	HST1.1		0.169168
MNZ2.1	HST2.1		0.166826
MNZ2.1	IOM3.1.1		0.124984
MNZ2.1	JAC1.1		0.15059
MNZ2.1	JAC2.1		0.153405
MNZ2.1	JAC4.1		0.150162
MNZ2.1	LH217.1		0.150717
MNZ2.1	LH223.1		0.148386
MNZ2.1	LH266.1		0.155588
MNZ2.1	PPK1.1		0.154394
MNZ2.1	PPK5.1		0.150438
MNZ2.1	SNO8.1		0.166383
MNZ2.1	SPC.3.1		0.122332
MNZ2.1	SPC.5.1b		0.112599
MNZ2.1	YL51.1		0.112615
ONC1.1	Car-L10.1		0.140101
ONC1.1	Car-L1.1		0.140331
ONC1.1	Car-L8.1b		0.137931
ONC1.1	Holly		0.126134
ONC1.1	HST1.1		0.143553
ONC1.1	HST2.1		0.14165
ONC1.1	IOM3.1.1		0.096229
ONC1.1	JAC1.1		0.127441
ONC1.1	JAC2.1		0.129647
ONC1.1	JAC4.1		0.127463
ONC1.1	LH217.1		0.127574
ONC1.1	LH223.1		0.123845
ONC1.1	LH266.1		0.131059
ONC1.1	PPK1.1		0.131784
ONC1.1	PPK5.1		0.127739
ONC1.1	SNO8.1		0.140429
ONC1.1	SPC.3.1		0.095259
ONC1.1	SPC.5.1b		0.085048
ONC1.1	YL51.1		0.087536
ONC2.1	Car-L10.1		0.143398
ONC2.1	Car-L1.1		0.138083
ONC2.1	Car-L8.1b		0.142578
ONC2.1	Holly		0.128341
ONC2.1	HST1.1		0.145847
ONC2.1	HST2.1		0.145203
ONC2.1	IOM3.1.1		0.100133
ONC2.1	JAC1.1		0.128202
ONC2.1	JAC2.1		0.129803
ONC2.1	JAC4.1		0.126541
ONC2.1	LH217.1		0.127195
ONC2.1	LH223.1		0.124707
ONC2.1	LH266.1		0.131612
ONC2.1	PPK1.1		0.131768
ONC2.1	PPK5.1		0.127551
ONC2.1	SNO8.1		0.141827
ONC2.1	SPC.3.1		0.096287
ONC2.1	SPC.5.1b		0.0868
ONC2.1	YL51.1		0.090279
ONC3.1	Car-L10.1		0.136497
ONC3.1	Car-L1.1		0.132653
ONC3.1	Car-L8.1b		0.135862
ONC3.1	Holly		0.12253
ONC3.1	HST1.1		0.138395
ONC3.1	HST2.1		0.13692
ONC3.1	IOM3.1.1		0.093905
ONC3.1	JAC1.1		0.121983
ONC3.1	JAC2.1		0.122843
ONC3.1	JAC4.1		0.120699
ONC3.1	LH217.1		0.120366
ONC3.1	LH223.1		0.117461
ONC3.1	LH266.1		0.123989
ONC3.1	PPK1.1		0.124436
ONC3.1	PPK5.1		0.120064
ONC3.1	SNO8.1		0.134584
ONC3.1	SPC.3.1		0.086589
ONC3.1	SPC.5.1b		0.079651
ONC3.1	YL51.1		0.081979
RED11.1	Car-L10.1		0.134612
RED11.1	Car-L1.1		0.134328
RED11.1	Car-L8.1b		0.132459
RED11.1	Holly		0.1204
RED11.1	HST1.1		0.138673
RED11.1	HST2.1		0.137204
RED11.1	IOM3.1.1		0.09461
RED11.1	JAC1.1		0.124672
RED11.1	JAC2.1		0.126778
RED11.1	JAC4.1		0.123551
RED11.1	LH217.1		0.123688
RED11.1	LH223.1		0.120823
RED11.1	LH266.1		0.126854
RED11.1	PPK1.1		0.126376
RED11.1	PPK5.1		0.123403
RED11.1	SNO8.1		0.136898
RED11.1	SPC.3.1		0.09257
RED11.1	SPC.5.1b		0.083767
RED11.1	YL51.1		0.08668
RED15.1	Car-L10.1		0.140083
RED15.1	Car-L1.1		0.140199
RED15.1	Car-L8.1b		0.13719
RED15.1	Holly		0.126337
RED15.1	HST1.1		0.14255
RED15.1	HST2.1		0.141408
RED15.1	IOM3.1.1		0.099326
RED15.1	JAC1.1		0.128544
RED15.1	JAC2.1		0.131768
RED15.1	JAC4.1		0.127876
RED15.1	LH217.1		0.127848
RED15.1	LH223.1		0.124583
RED15.1	LH266.1		0.131698
RED15.1	PPK1.1		0.131117
RED15.1	PPK5.1		0.127765
RED15.1	SNO8.1		0.140263
RED15.1	SPC.3.1		0.099134
RED15.1	SPC.5.1b		0.089867
RED15.1	YL51.1		0.092688
RED17.1	Car-L10.1		0.134249
RED17.1	Car-L1.1		0.134586
RED17.1	Car-L8.1b		0.131081
RED17.1	Holly		0.121429
RED17.1	HST1.1		0.136968
RED17.1	HST2.1		0.136077
RED17.1	IOM3.1.1		0.093543
RED17.1	JAC1.1		0.123461
RED17.1	JAC2.1		0.128183
RED17.1	JAC4.1		0.124314
RED17.1	LH217.1		0.124499
RED17.1	LH223.1		0.120776
RED17.1	LH266.1		0.127386
RED17.1	PPK1.1		0.127899
RED17.1	PPK5.1		0.124662
RED17.1	SNO8.1		0.135628
RED17.1	SPC.3.1		0.088802
